None,ticker,date,closeadj
26099,MCK,2021-04-26,190.785
26100,MCK,2021-04-23,195.245
26101,MCK,2021-04-22,194.479
26102,MCK,2021-04-21,195.186
26103,MCK,2021-04-20,193.682
26104,MCK,2021-04-19,192.846
26105,MCK,2021-04-16,192.338
26106,MCK,2021-04-15,190.536
26107,MCK,2021-04-14,189.779
26108,MCK,2021-04-13,188.336
26109,MCK,2021-04-12,190.874
26110,MCK,2021-04-09,190.038
26111,MCK,2021-04-08,188.644
26112,MCK,2021-04-07,192.418
26113,MCK,2021-04-06,190.616
26114,MCK,2021-04-05,193.762
26115,MCK,2021-04-01,192.726
26116,MCK,2021-03-31,194.19
26117,MCK,2021-03-30,195.673
26118,MCK,2021-03-29,195.146
26119,MCK,2021-03-26,193.244
26120,MCK,2021-03-25,190.616
26121,MCK,2021-03-24,186.982
26122,MCK,2021-03-23,187.609
26123,MCK,2021-03-22,191.542
26124,MCK,2021-03-19,188.943
26125,MCK,2021-03-18,187.171
26126,MCK,2021-03-17,186.195
26127,MCK,2021-03-16,185.727
26128,MCK,2021-03-15,188.047
26129,MCK,2021-03-12,186.733
26130,MCK,2021-03-11,182.332
26131,MCK,2021-03-10,182.71
26132,MCK,2021-03-09,177.941
26133,MCK,2021-03-08,175.323
26134,MCK,2021-03-05,174.347
26135,MCK,2021-03-04,171.559
26136,MCK,2021-03-03,171.459
26137,MCK,2021-03-02,172.963
26138,MCK,2021-03-01,172.993
26139,MCK,2021-02-26,168.374
26140,MCK,2021-02-25,172.933
26141,MCK,2021-02-24,180.065
26142,MCK,2021-02-23,179.359
26143,MCK,2021-02-22,176.787
26144,MCK,2021-02-19,176.419
26145,MCK,2021-02-18,176.519
26146,MCK,2021-02-17,180.065
26147,MCK,2021-02-16,179.578
26148,MCK,2021-02-12,181.008
26149,MCK,2021-02-11,180.541
26150,MCK,2021-02-10,182.796
26151,MCK,2021-02-09,183.73
26152,MCK,2021-02-08,182.558
26153,MCK,2021-02-05,181.823
26154,MCK,2021-02-04,184.812
26155,MCK,2021-02-03,180.283
26156,MCK,2021-02-02,179.33
26157,MCK,2021-02-01,178.515
26158,MCK,2021-01-29,173.291
26159,MCK,2021-01-28,178.912
26160,MCK,2021-01-27,176.986
26161,MCK,2021-01-26,183.173
26162,MCK,2021-01-25,181.912
26163,MCK,2021-01-22,183.759
26164,MCK,2021-01-21,181.554
26165,MCK,2021-01-20,182.915
26166,MCK,2021-01-19,181.237
26167,MCK,2021-01-15,183.173
26168,MCHP,2021-07-15,137.45
26169,MCHP,2021-07-14,143.54
26170,MCHP,2021-07-13,143.93
26171,MCHP,2021-07-12,146.19
26172,MCHP,2021-07-09,144.02
26173,MCHP,2021-07-08,141.02
26174,MCHP,2021-07-07,143.51
26175,MCHP,2021-07-06,146.13
26176,MCHP,2021-07-02,148.25
26177,MCHP,2021-07-01,147.7
26178,MCHP,2021-06-30,149.74
26179,MCHP,2021-06-29,152.82
26180,MCHP,2021-06-28,152.32
26181,MCHP,2021-06-25,148.77
26182,MCHP,2021-06-24,149.12
26183,MCHP,2021-06-23,146.46
26184,MCHP,2021-06-22,145.88
26185,MCHP,2021-06-21,147.75
26186,MCHP,2021-06-18,145.62
26187,MCHP,2021-06-17,150.23
26188,MCHP,2021-06-16,152.39
26189,MCHP,2021-06-15,153.95
26190,MCHP,2021-06-14,155.76
26191,MCHP,2021-06-11,154.09
26192,MCHP,2021-06-10,153.44
26193,MCHP,2021-06-09,151.81
26194,MCHP,2021-06-08,152.61
26195,MCHP,2021-06-07,153.57
26196,MCHP,2021-06-04,155.38
26197,MCHP,2021-06-03,151.71
26198,MCHP,2021-06-02,155.49
26199,MCHP,2021-06-01,155.32
26200,MCHP,2021-05-28,156.95
26201,MCHP,2021-05-27,155.75
26202,MCHP,2021-05-26,155.54
26203,MCHP,2021-05-25,154.75
26204,MCHP,2021-05-24,154.1
26205,MCHP,2021-05-21,149.81
26206,MCHP,2021-05-20,151.15
26207,MCHP,2021-05-19,146.589
26208,MCHP,2021-05-18,142.042
26209,MCHP,2021-05-17,143.129
26210,MCHP,2021-05-14,145.074
26211,MCHP,2021-05-13,141.733
26212,MCHP,2021-05-12,138.761
26213,MCHP,2021-05-11,145.113
26214,MCHP,2021-05-10,142.919
26215,MCHP,2021-05-07,149.342
26216,MCHP,2021-05-06,146.111
26217,MCHP,2021-05-05,145.243
26218,MCHP,2021-05-04,144.485
26219,MCHP,2021-05-03,147.726
26220,MCHP,2021-04-30,149.88
26221,MCHP,2021-04-29,155.485
26222,MCHP,2021-04-28,154.199
26223,MCHP,2021-04-27,157.061
26224,MCHP,2021-04-26,158.726
26225,MCHP,2021-04-23,155.954
26226,MCHP,2021-04-22,150.958
26227,MCHP,2021-04-21,154.229
26228,MCHP,2021-04-20,149.322
26229,MCHP,2021-04-19,153.61
26230,MCHP,2021-04-16,157.859
26231,MCHP,2021-04-15,159.983
26232,MCHP,2021-04-14,155.894
26233,MCHP,2021-04-13,156.931
26234,MCHP,2021-04-12,158.337
26235,MCHP,2021-04-09,161.289
26236,MCHP,2021-04-08,161.349
26237,MCHP,2021-04-07,159.275
26238,MCHP,2021-04-06,160.302
26239,MCHP,2021-04-05,163.374
26240,MCHP,2021-04-01,159.734
26241,MCHP,2021-03-31,154.797
26242,MCHP,2021-03-30,149.701
26243,MCHP,2021-03-29,150.439
26244,MCHP,2021-03-26,154.996
26245,MCHP,2021-03-25,146.759
26246,MCHP,2021-03-24,146.36
26247,MCHP,2021-03-23,149.571
26248,MCHP,2021-03-22,154.438
26249,MCHP,2021-03-19,149.651
26250,MCHP,2021-03-18,145.094
26251,MCHP,2021-03-17,153.401
26252,MCHP,2021-03-16,149.492
26253,MCHP,2021-03-15,149.152
26254,MCHP,2021-03-12,147.048
26255,MCHP,2021-03-11,147.806
26256,MCHP,2021-03-10,140.935
26257,MCHP,2021-03-09,145.064
26258,MCHP,2021-03-08,136.377
26259,MCHP,2021-03-05,145.044
26260,MCHP,2021-03-04,139.708
26261,MCHP,2021-03-03,147.966
26262,MCHP,2021-03-02,151.676
26263,MCHP,2021-03-01,157.669
26264,MCHP,2021-02-26,152.214
26265,MCHP,2021-02-25,147.317
26266,MCHP,2021-02-24,156.822
26267,MCHP,2021-02-23,154.508
26268,MCHP,2021-02-22,154.767
26269,MCHP,2021-02-19,161.908
26270,MCHP,2021-02-18,155.739
26271,MCHP,2021-02-17,162.216
26272,MCHP,2021-02-16,161.41
26273,MCHP,2021-02-12,158.734
26274,MCHP,2021-02-11,156.824
26275,MCHP,2021-02-10,150.864
26276,MCHP,2021-02-09,151.272
26277,MCHP,2021-02-08,151.69
26278,MCHP,2021-02-05,144.696
26279,MCHP,2021-02-04,143.005
26280,MCHP,2021-02-03,139.155
26281,MCHP,2021-02-02,143.184
26282,MCHP,2021-02-01,141.522
26283,MCHP,2021-01-29,135.414
26284,MCHP,2021-01-28,137.941
26285,MCHP,2021-01-27,132.36
26286,MCHP,2021-01-26,144.238
26287,MCHP,2021-01-25,148.417
26288,MCHP,2021-01-22,149.362
26289,MCHP,2021-01-21,151.541
26290,MCHP,2021-01-20,151.601
26291,MCHP,2021-01-19,152.466
26292,MCHP,2021-01-15,147.8
26293,MCD,2021-07-15,236.88
26294,MCD,2021-07-14,237.13
26295,MCD,2021-07-13,236.17
26296,MCD,2021-07-12,235.61
26297,MCD,2021-07-09,235.68
26298,MCD,2021-07-08,232.84
26299,MCD,2021-07-07,234.63
26300,MCD,2021-07-06,232.75
26301,MCD,2021-07-02,233.63
26302,MCD,2021-07-01,232.27
26303,MCD,2021-06-30,230.99
26304,MCD,2021-06-29,230.37
26305,MCD,2021-06-28,231.09
26306,MCD,2021-06-25,232.42
26307,MCD,2021-06-24,233.33
26308,MCD,2021-06-23,233.24
26309,MCD,2021-06-22,233.88
26310,MCD,2021-06-21,232.9
26311,MCD,2021-06-18,229.62
26312,MCD,2021-06-17,233.88
26313,MCD,2021-06-16,235.58
26314,MCD,2021-06-15,236.35
26315,MCD,2021-06-14,236.98
26316,MCD,2021-06-11,236.93
26317,MCD,2021-06-10,234.59
26318,MCD,2021-06-09,231.47
26319,MCD,2021-06-08,232.64
26320,MCD,2021-06-07,231.69
26321,MCD,2021-06-04,233.38
26322,MCD,2021-06-03,232.45
26323,MCD,2021-06-02,233.78
26324,MCD,2021-06-01,233.24
26325,MCD,2021-05-28,233.89
26326,MCD,2021-05-27,233.572
26327,MCD,2021-05-26,231.076
26328,MCD,2021-05-25,230.867
26329,MCD,2021-05-24,230.638
26330,MCD,2021-05-21,229.972
26331,MCD,2021-05-20,230.906
26332,MCD,2021-05-19,228.888
26333,MCD,2021-05-18,230.658
26334,MCD,2021-05-17,230.409
26335,MCD,2021-05-14,230.449
26336,MCD,2021-05-13,228.51
26337,MCD,2021-05-12,226.69
26338,MCD,2021-05-11,232.577
26339,MCD,2021-05-10,235.809
26340,MCD,2021-05-07,233.552
26341,MCD,2021-05-06,233.572
26342,MCD,2021-05-05,233.751
26343,MCD,2021-05-04,232.577
26344,MCD,2021-05-03,234.268
26345,MCD,2021-04-30,234.785
26346,MCD,2021-04-29,233.92
26347,MCD,2021-04-28,231.135
26348,MCD,2021-04-27,233.691
26349,MCD,2021-04-26,231.036
26350,MCD,2021-04-23,233.293
26351,MCD,2021-04-22,231.682
26352,MCD,2021-04-21,230.986
26353,MCD,2021-04-20,231.732
26354,MCD,2021-04-19,230.538
26355,MCD,2021-04-16,231.802
26356,MCD,2021-04-15,230.011
26357,MCD,2021-04-14,229.047
26358,MCD,2021-04-13,230.051
26359,MCD,2021-04-12,229.693
26360,MCD,2021-04-09,230.21
26361,MCD,2021-04-08,228.987
26362,MCD,2021-04-07,231.334
26363,MCD,2021-04-06,230.638
26364,MCD,2021-04-05,227.595
26365,MCD,2021-04-01,223.975
26366,MCD,2021-03-31,222.911
26367,MCD,2021-03-30,223.746
26368,MCD,2021-03-29,226.103
26369,MCD,2021-03-26,223.975
26370,MCD,2021-03-25,222.97
26371,MCD,2021-03-24,222.821
26372,MCD,2021-03-23,223.139
26373,MCD,2021-03-22,223.835
26374,MCD,2021-03-19,221.22
26375,MCD,2021-03-18,221.677
26376,MCD,2021-03-17,222.881
26377,MCD,2021-03-16,218.654
26378,MCD,2021-03-15,219.251
26379,MCD,2021-03-12,211.175
26380,MCD,2021-03-11,210.41
26381,MCD,2021-03-10,212.14
26382,MCD,2021-03-09,207.406
26383,MCD,2021-03-08,207.963
26384,MCD,2021-03-05,206.233
26385,MCD,2021-03-04,203.716
26386,MCD,2021-03-03,204.691
26387,MCD,2021-03-02,207.525
26388,MCD,2021-03-01,207.108
26389,MCD,2021-02-26,205.009
26390,MCD,2021-02-25,208.488
26391,MCD,2021-02-24,210.781
26392,MCD,2021-02-23,208.854
26393,MCD,2021-02-22,209.585
26394,MCD,2021-02-19,209.763
26395,MCD,2021-02-18,212.916
26396,MCD,2021-02-17,210.959
26397,MCD,2021-02-16,212.521
26398,MCD,2021-02-12,211.404
26399,MCD,2021-02-11,211.769
26400,MCD,2021-02-10,211.898
26401,MCD,2021-02-09,213.46
26402,MCD,2021-02-08,209.111
26403,MCD,2021-02-05,210.099
26404,MCD,2021-02-04,208.567
26405,MCD,2021-02-03,206.274
26406,MCD,2021-02-02,207.312
26407,MCD,2021-02-01,205.503
26408,MCD,2021-01-29,205.415
26409,MCD,2021-01-28,204.406
26410,MCD,2021-01-27,204.584
26411,MCD,2021-01-26,212.867
26412,MCD,2021-01-25,210.85
26413,MCD,2021-01-22,210.89
26414,MCD,2021-01-21,211.038
26415,MCD,2021-01-20,211.137
26416,MCD,2021-01-19,206.65
26417,MCD,2021-01-15,207.46
26418,MAS,2021-07-15,58.58
26419,MAS,2021-07-14,58.45
26420,MAS,2021-07-13,58.36
26421,MAS,2021-07-12,58.66
26422,MAS,2021-07-09,58.45
26423,MAS,2021-07-08,57.51
26424,MAS,2021-07-07,58.46
26425,MAS,2021-07-06,57.95
26426,MAS,2021-07-02,58.73
26427,MAS,2021-07-01,58.82
26428,MAS,2021-06-30,58.91
26429,MAS,2021-06-29,58.14
26430,MAS,2021-06-28,58.11
26431,MAS,2021-06-25,57.98
26432,MAS,2021-06-24,57.6
26433,MAS,2021-06-23,57.75
26434,MAS,2021-06-22,58.45
26435,MAS,2021-06-21,58.58
26436,MAS,2021-06-18,57.86
26437,MAS,2021-06-17,59.12
26438,MAS,2021-06-16,58.91
26439,MAS,2021-06-15,59.45
26440,MAS,2021-06-14,58.85
26441,MAS,2021-06-11,58.75
26442,MAS,2021-06-10,58.45
26443,MAS,2021-06-09,58.41
26444,MAS,2021-06-08,59.18
26445,MAS,2021-06-07,59.24
26446,MAS,2021-06-04,59.78
26447,MAS,2021-06-03,59.09
26448,MAS,2021-06-02,59.39
26449,MAS,2021-06-01,60.62
26450,MAS,2021-05-28,60.31
26451,MAS,2021-05-27,60.47
26452,MAS,2021-05-26,60.913
26453,MAS,2021-05-25,60.814
26454,MAS,2021-05-24,60.415
26455,MAS,2021-05-21,60.435
26456,MAS,2021-05-20,60.993
26457,MAS,2021-05-19,61.202
26458,MAS,2021-05-18,61.411
26459,MAS,2021-05-17,63.563
26460,MAS,2021-05-14,63.902
26461,MAS,2021-05-13,63.523
26462,MAS,2021-05-12,61.88
26463,MAS,2021-05-11,64.44
26464,MAS,2021-05-10,66.85
26465,MAS,2021-05-07,66.601
26466,MAS,2021-05-06,65.794
26467,MAS,2021-05-05,65.266
26468,MAS,2021-05-04,65.286
26469,MAS,2021-05-03,64.888
26470,MAS,2021-04-30,63.633
26471,MAS,2021-04-29,64.689
26472,MAS,2021-04-28,63.742
26473,MAS,2021-04-27,63.324
26474,MAS,2021-04-26,63.155
26475,MAS,2021-04-23,64.499
26476,MAS,2021-04-22,63.822
26477,MAS,2021-04-21,63.802
26478,MAS,2021-04-20,63.254
26479,MAS,2021-04-19,64.3
26480,MAS,2021-04-16,64.34
26481,MAS,2021-04-15,62.965
26482,MAS,2021-04-14,62.238
26483,MAS,2021-04-13,62.547
26484,MAS,2021-04-12,62.945
26485,MAS,2021-04-09,62.736
26486,MAS,2021-04-08,61.282
26487,MAS,2021-04-07,60.863
26488,MAS,2021-04-06,62.188
26489,MAS,2021-04-05,61.561
26490,MAS,2021-04-01,60.754
26491,MAS,2021-03-31,59.668
26492,MAS,2021-03-30,59.778
26493,MAS,2021-03-29,59.897
26494,MAS,2021-03-26,59.818
26495,MAS,2021-03-25,57.805
26496,MAS,2021-03-24,57.078
26497,MAS,2021-03-23,56.66
26498,MAS,2021-03-22,57.566
26499,MAS,2021-03-19,57.098
26500,MAS,2021-03-18,56.879
26501,MAS,2021-03-17,56.799
26502,MAS,2021-03-16,56.72
26503,MAS,2021-03-15,57.257
26504,MAS,2021-03-12,56.62
26505,MAS,2021-03-11,56.829
26506,MAS,2021-03-10,56.61
26507,MAS,2021-03-09,55.146
26508,MAS,2021-03-08,54.638
26509,MAS,2021-03-05,54.08
26510,MAS,2021-03-04,52.635
26511,MAS,2021-03-03,53.014
26512,MAS,2021-03-02,53.781
26513,MAS,2021-03-01,54.269
26514,MAS,2021-02-26,53.014
26515,MAS,2021-02-25,52.725
26516,MAS,2021-02-24,53.602
26517,MAS,2021-02-23,53.522
26518,MAS,2021-02-22,54.15
26519,MAS,2021-02-19,54.389
26520,MAS,2021-02-18,53.741
26521,MAS,2021-02-17,54.01
26522,MAS,2021-02-16,53.273
26523,MAS,2021-02-12,54.737
26524,MAS,2021-02-11,54.797
26525,MAS,2021-02-10,55.066
26526,MAS,2021-02-09,56.072
26527,MAS,2021-02-08,57.108
26528,MAS,2021-02-05,56.202
26529,MAS,2021-02-04,55.704
26530,MAS,2021-02-03,55.265
26531,MAS,2021-02-02,55.156
26532,MAS,2021-02-01,54.867
26533,MAS,2021-01-29,54.1
26534,MAS,2021-01-28,54.807
26535,MAS,2021-01-27,54.15
26536,MAS,2021-01-26,55.066
26537,MAS,2021-01-25,57.397
26538,MAS,2021-01-22,57.297
26539,MAS,2021-01-21,57.795
26540,MAS,2021-01-20,58.204
26541,MAS,2021-01-19,56.182
26542,MAS,2021-01-15,55.873
26543,MAR,2021-07-15,139.53
26544,MAR,2021-07-14,139.63
26545,MAR,2021-07-13,138.34
26546,MAR,2021-07-12,141.77
26547,MAR,2021-07-09,142.48
26548,MAR,2021-07-08,137.64
26549,MAR,2021-07-07,139.61
26550,MAR,2021-07-06,140.13
26551,MAR,2021-07-02,141.26
26552,MAR,2021-07-01,139.24
26553,MAR,2021-06-30,136.52
26554,MAR,2021-06-29,135.0
26555,MAR,2021-06-28,135.87
26556,MAR,2021-06-25,140.14
26557,MAR,2021-06-24,140.79
26558,MAR,2021-06-23,141.1
26559,MAR,2021-06-22,141.4
26560,MAR,2021-06-21,142.88
26561,MAR,2021-06-18,138.83
26562,MAR,2021-06-17,141.79
26563,MAR,2021-06-16,143.21
26564,MAR,2021-06-15,144.11
26565,MAR,2021-06-14,143.9
26566,MAR,2021-06-11,143.48
26567,MAR,2021-06-10,143.97
26568,MAR,2021-06-09,143.82
26569,MAR,2021-06-08,145.72
26570,MAR,2021-06-07,142.48
26571,MAR,2021-06-04,142.06
26572,MAR,2021-06-03,140.4
26573,MAR,2021-06-02,142.63
26574,MAR,2021-06-01,145.18
26575,MAR,2021-05-28,143.58
26576,MAR,2021-05-27,145.84
26577,MAR,2021-05-26,144.47
26578,MAR,2021-05-25,142.79
26579,MAR,2021-05-24,141.89
26580,MAR,2021-05-21,139.01
26581,MAR,2021-05-20,138.98
26582,MAR,2021-05-19,139.43
26583,MAR,2021-05-18,139.77
26584,MAR,2021-05-17,139.86
26585,MAR,2021-05-14,143.29
26586,MAR,2021-05-13,139.27
26587,MAR,2021-05-12,135.94
26588,MAR,2021-05-11,141.71
26589,MAR,2021-05-10,140.66
26590,MAR,2021-05-07,146.69
26591,MAR,2021-05-06,142.59
26592,MAR,2021-05-05,144.51
26593,MAR,2021-05-04,147.61
26594,MAR,2021-05-03,148.89
26595,MAR,2021-04-30,148.52
26596,MAR,2021-04-29,151.03
26597,MAR,2021-04-28,149.45
26598,MAR,2021-04-27,149.74
26599,MAR,2021-04-26,148.48
26600,MAR,2021-04-23,148.36
26601,MAR,2021-04-22,146.64
26602,MAR,2021-04-21,144.76
26603,MAR,2021-04-20,141.97
26604,MAR,2021-04-19,147.9
26605,MAR,2021-04-16,148.63
26606,MAR,2021-04-15,149.18
26607,MAR,2021-04-14,149.59
26608,MAR,2021-04-13,148.81
26609,MAR,2021-04-12,149.35
26610,MAR,2021-04-09,148.48
26611,MAR,2021-04-08,149.44
26612,MAR,2021-04-07,148.81
26613,MAR,2021-04-06,151.62
26614,MAR,2021-04-05,150.93
26615,MAR,2021-04-01,148.27
26616,MAR,2021-03-31,148.11
26617,MAR,2021-03-30,148.23
26618,MAR,2021-03-29,144.6
26619,MAR,2021-03-26,146.82
26620,MAR,2021-03-25,146.57
26621,MAR,2021-03-24,143.28
26622,MAR,2021-03-23,142.42
26623,MAR,2021-03-22,151.5
26624,MAR,2021-03-19,152.28
26625,MAR,2021-03-18,154.29
26626,MAR,2021-03-17,155.95
26627,MAR,2021-03-16,150.63
26628,MAR,2021-03-15,153.56
26629,MAR,2021-03-12,150.2
26630,MAR,2021-03-11,148.83
26631,MAR,2021-03-10,147.14
26632,MAR,2021-03-09,147.0
26633,MAR,2021-03-08,150.44
26634,MAR,2021-03-05,146.92
26635,MAR,2021-03-04,144.77
26636,MAR,2021-03-03,146.31
26637,MAR,2021-03-02,148.95
26638,MAR,2021-03-01,148.47
26639,MAR,2021-02-26,148.07
26640,MAR,2021-02-25,150.09
26641,MAR,2021-02-24,157.5
26642,MAR,2021-02-23,149.55
26643,MAR,2021-02-22,142.56
26644,MAR,2021-02-19,136.28
26645,MAR,2021-02-18,131.98
26646,MAR,2021-02-17,131.34
26647,MAR,2021-02-16,130.4
26648,MAR,2021-02-12,129.48
26649,MAR,2021-02-11,126.65
26650,MAR,2021-02-10,126.75
26651,MAR,2021-02-09,127.05
26652,MAR,2021-02-08,129.09
26653,MAR,2021-02-05,129.48
26654,MAR,2021-02-04,125.45
26655,MAR,2021-02-03,123.35
26656,MAR,2021-02-02,122.1
26657,MAR,2021-02-01,117.75
26658,MAR,2021-01-29,116.31
26659,MAR,2021-01-28,120.71
26660,MAR,2021-01-27,117.47
26661,MAR,2021-01-26,120.44
26662,MAR,2021-01-25,119.62
26663,MAR,2021-01-22,122.9
26664,MAR,2021-01-21,126.62
26665,MAR,2021-01-20,126.73
26666,MAR,2021-01-19,126.86
26667,MAR,2021-01-15,126.8
26668,MAA,2021-07-15,183.56
26669,MAA,2021-07-14,182.41
26670,MAA,2021-07-13,179.641
26671,MAA,2021-07-12,181.49
26672,MAA,2021-07-09,179.69
26673,MAA,2021-07-08,176.757
26674,MAA,2021-07-07,175.126
26675,MAA,2021-07-06,172.998
26676,MAA,2021-07-02,169.995
26677,MAA,2021-07-01,168.483
26678,MAA,2021-06-30,167.479
26679,MAA,2021-06-29,168.901
26680,MAA,2021-06-28,169.14
26681,MAA,2021-06-25,169.199
26682,MAA,2021-06-24,168.642
26683,MAA,2021-06-23,168.493
26684,MAA,2021-06-22,168.563
26685,MAA,2021-06-21,170.025
26686,MAA,2021-06-18,166.902
26687,MAA,2021-06-17,168.881
26688,MAA,2021-06-16,168.722
26689,MAA,2021-06-15,169.915
26690,MAA,2021-06-14,170.631
26691,MAA,2021-06-11,170.591
26692,MAA,2021-06-10,170.572
26693,MAA,2021-06-09,167.747
26694,MAA,2021-06-08,166.475
26695,MAA,2021-06-07,165.192
26696,MAA,2021-06-04,164.605
26697,MAA,2021-06-03,162.855
26698,MAA,2021-06-02,164.814
26699,MAA,2021-06-01,161.99
26700,MAA,2021-05-28,159.802
26701,MAA,2021-05-27,157.495
26702,MAA,2021-05-26,159.116
26703,MAA,2021-05-25,158.658
26704,MAA,2021-05-24,158.489
26705,MAA,2021-05-21,156.172
26706,MAA,2021-05-20,157.067
26707,MAA,2021-05-19,154.8
26708,MAA,2021-05-18,156.491
26709,MAA,2021-05-17,156.312
26710,MAA,2021-05-14,155.874
26711,MAA,2021-05-13,155.158
26712,MAA,2021-05-12,153.667
26713,MAA,2021-05-11,156.809
26714,MAA,2021-05-10,158.489
26715,MAA,2021-05-07,156.153
26716,MAA,2021-05-06,155.168
26717,MAA,2021-05-05,151.887
26718,MAA,2021-05-04,155.546
26719,MAA,2021-05-03,155.695
26720,MAA,2021-04-30,156.451
26721,MAA,2021-04-29,154.611
26722,MAA,2021-04-28,153.159
26723,MAA,2021-04-27,154.323
26724,MAA,2021-04-26,154.363
26725,MAA,2021-04-23,154.323
26726,MAA,2021-04-22,154.651
26727,MAA,2021-04-21,155.546
26728,MAA,2021-04-20,153.826
26729,MAA,2021-04-19,150.972
26730,MAA,2021-04-16,150.176
26731,MAA,2021-04-15,148.704
26732,MAA,2021-04-14,146.726
26733,MAA,2021-04-13,146.74
26734,MAA,2021-04-12,145.476
26735,MAA,2021-04-09,145.022
26736,MAA,2021-04-08,144.597
26737,MAA,2021-04-07,146.454
26738,MAA,2021-04-06,145.407
26739,MAA,2021-04-05,144.755
26740,MAA,2021-04-01,144.815
26741,MAA,2021-03-31,142.563
26742,MAA,2021-03-30,145.506
26743,MAA,2021-03-29,145.654
26744,MAA,2021-03-26,146.74
26745,MAA,2021-03-25,144.034
26746,MAA,2021-03-24,142.533
26747,MAA,2021-03-23,142.948
26748,MAA,2021-03-22,140.983
26749,MAA,2021-03-19,139.758
26750,MAA,2021-03-18,144.587
26751,MAA,2021-03-17,143.659
26752,MAA,2021-03-16,142.583
26753,MAA,2021-03-15,143.175
26754,MAA,2021-03-12,140.015
26755,MAA,2021-03-11,134.85
26756,MAA,2021-03-10,133.152
26757,MAA,2021-03-09,133.053
26758,MAA,2021-03-08,132.559
26759,MAA,2021-03-05,132.243
26760,MAA,2021-03-04,131.048
26761,MAA,2021-03-03,132.924
26762,MAA,2021-03-02,133.616
26763,MAA,2021-03-01,133.853
26764,MAA,2021-02-26,133.053
26765,MAA,2021-02-25,136.193
26766,MAA,2021-02-24,138.761
26767,MAA,2021-02-23,140.529
26768,MAA,2021-02-22,136.964
26769,MAA,2021-02-19,135.858
26770,MAA,2021-02-18,135.541
26771,MAA,2021-02-17,136.006
26772,MAA,2021-02-16,136.717
26773,MAA,2021-02-12,136.42
26774,MAA,2021-02-11,136.253
26775,MAA,2021-02-10,134.603
26776,MAA,2021-02-09,133.863
26777,MAA,2021-02-08,133.803
26778,MAA,2021-02-05,133.043
26779,MAA,2021-02-04,133.161
26780,MAA,2021-02-03,133.033
26781,MAA,2021-02-02,133.892
26782,MAA,2021-02-01,133.3
26783,MAA,2021-01-29,131.098
26784,MAA,2021-01-28,131.137
26785,MAA,2021-01-27,130.09
26786,MAA,2021-01-26,133.211
26787,MAA,2021-01-25,132.194
26788,MAA,2021-01-22,132.51
26789,MAA,2021-01-21,131.789
26790,MAA,2021-01-20,131.502
26791,MAA,2021-01-19,128.984
26792,MAA,2021-01-15,130.367
26793,MA,2021-07-15,390.23
26794,MA,2021-07-14,390.8
26795,MA,2021-07-13,383.71
26796,MA,2021-07-12,375.56
26797,MA,2021-07-09,372.94
26798,MA,2021-07-08,370.19
26799,MA,2021-07-07,373.476
26800,MA,2021-07-06,375.673
26801,MA,2021-07-02,374.585
26802,MA,2021-07-01,370.27
26803,MA,2021-06-30,364.657
26804,MA,2021-06-29,367.563
26805,MA,2021-06-28,367.244
26806,MA,2021-06-25,379.159
26807,MA,2021-06-24,374.305
26808,MA,2021-06-23,374.695
26809,MA,2021-06-22,377.591
26810,MA,2021-06-21,372.647
26811,MA,2021-06-18,366.984
26812,MA,2021-06-17,366.854
26813,MA,2021-06-16,363.388
26814,MA,2021-06-15,367.683
26815,MA,2021-06-14,366.085
26816,MA,2021-06-11,365.066
26817,MA,2021-06-10,363.868
26818,MA,2021-06-09,362.899
26819,MA,2021-06-08,364.826
26820,MA,2021-06-07,363.648
26821,MA,2021-06-04,365.585
26822,MA,2021-06-03,361.39
26823,MA,2021-06-02,366.414
26824,MA,2021-06-01,359.363
26825,MA,2021-05-28,360.152
26826,MA,2021-05-27,361.57
26827,MA,2021-05-26,362.219
26828,MA,2021-05-25,366.784
26829,MA,2021-05-24,371.938
26830,MA,2021-05-21,367.164
26831,MA,2021-05-20,367.263
26832,MA,2021-05-19,360.551
26833,MA,2021-05-18,362.639
26834,MA,2021-05-17,362.869
26835,MA,2021-05-14,363.478
26836,MA,2021-05-13,359.593
26837,MA,2021-05-12,356.197
26838,MA,2021-05-11,367.174
26839,MA,2021-05-10,365.905
26840,MA,2021-05-07,374.954
26841,MA,2021-05-06,375.034
26842,MA,2021-05-05,368.702
26843,MA,2021-05-04,375.464
26844,MA,2021-05-03,378.95
26845,MA,2021-04-30,381.606
26846,MA,2021-04-29,388.488
26847,MA,2021-04-28,395.18
26848,MA,2021-04-27,388.608
26849,MA,2021-04-26,387.01
26850,MA,2021-04-23,386.6
26851,MA,2021-04-22,382.905
26852,MA,2021-04-21,382.645
26853,MA,2021-04-20,376.183
26854,MA,2021-04-19,381.706
26855,MA,2021-04-16,385.712
26856,MA,2021-04-15,386.031
26857,MA,2021-04-14,377.871
26858,MA,2021-04-13,377.681
26859,MA,2021-04-12,379.389
26860,MA,2021-04-09,379.629
26861,MA,2021-04-08,377.292
26862,MA,2021-04-07,370.208
26863,MA,2021-04-06,368.702
26864,MA,2021-04-05,367.455
26865,MA,2021-04-01,362.447
26866,MA,2021-03-31,355.214
26867,MA,2021-03-30,357.358
26868,MA,2021-03-29,362.057
26869,MA,2021-03-26,365.28
26870,MA,2021-03-25,357.518
26871,MA,2021-03-24,358.805
26872,MA,2021-03-23,354.435
