Symbol,Name,Sector,PRICINGDATE,PRICECLOSE,,
NWSA,News Corp (Class A),Communication Services,28/04/2020,9.81,,
NWSA,News Corp (Class A),Communication Services,29/04/2020,10.5,,
NWSA,News Corp (Class A),Communication Services,30/04/2020,9.91,,
NWSA,News Corp (Class A),Communication Services,01/05/2020,9.475,,
NWSA,News Corp (Class A),Communication Services,04/05/2020,9.64,,
NWSA,News Corp (Class A),Communication Services,05/05/2020,9.55,,
NWSA,News Corp (Class A),Communication Services,06/05/2020,9.67,,
NWSA,News Corp (Class A),Communication Services,07/05/2020,9.65,,
NWSA,News Corp (Class A),Communication Services,08/05/2020,10.93,,
NWSA,News Corp (Class A),Communication Services,11/05/2020,10.7,,
NWSA,News Corp (Class A),Communication Services,12/05/2020,10.59,,
NWSA,News Corp (Class A),Communication Services,13/05/2020,10.61,,
NWSA,News Corp (Class A),Communication Services,14/05/2020,10.73,,
NWSA,News Corp (Class A),Communication Services,15/05/2020,10.87,,
NWSA,News Corp (Class A),Communication Services,18/05/2020,11.16,,
NWSA,News Corp (Class A),Communication Services,19/05/2020,11.1,,
NWSA,News Corp (Class A),Communication Services,20/05/2020,11.45,,
NWSA,News Corp (Class A),Communication Services,21/05/2020,11.38,,
NWSA,News Corp (Class A),Communication Services,22/05/2020,11.52,,
NWSA,News Corp (Class A),Communication Services,26/05/2020,11.88,,
NWSA,News Corp (Class A),Communication Services,27/05/2020,12.09,,
NWSA,News Corp (Class A),Communication Services,28/05/2020,11.875,,
NWSA,News Corp (Class A),Communication Services,29/05/2020,12.25,,
NWSA,News Corp (Class A),Communication Services,01/06/2020,12.19,,
NWSA,News Corp (Class A),Communication Services,02/06/2020,12.25,,
NWSA,News Corp (Class A),Communication Services,03/06/2020,12.91,,
NWSA,News Corp (Class A),Communication Services,04/06/2020,12.79,,
NWSA,News Corp (Class A),Communication Services,05/06/2020,12.955,,
NWSA,News Corp (Class A),Communication Services,08/06/2020,13.36,,
NWSA,News Corp (Class A),Communication Services,09/06/2020,12.88,,
NWSA,News Corp (Class A),Communication Services,10/06/2020,12.39,,
NWSA,News Corp (Class A),Communication Services,11/06/2020,11.41,,
NWSA,News Corp (Class A),Communication Services,12/06/2020,11.72,,
NWSA,News Corp (Class A),Communication Services,15/06/2020,11.79,,
NWSA,News Corp (Class A),Communication Services,16/06/2020,11.94,,
NWSA,News Corp (Class A),Communication Services,17/06/2020,12.3,,
NWSA,News Corp (Class A),Communication Services,18/06/2020,11.93,,
NWSA,News Corp (Class A),Communication Services,19/06/2020,11.86,,
NWSA,News Corp (Class A),Communication Services,22/06/2020,11.96,,
NWSA,News Corp (Class A),Communication Services,23/06/2020,12,,
NWSA,News Corp (Class A),Communication Services,24/06/2020,11.67,,
NWSA,News Corp (Class A),Communication Services,25/06/2020,11.76,,
NWSA,News Corp (Class A),Communication Services,26/06/2020,11.48,,
NWSA,News Corp (Class A),Communication Services,29/06/2020,11.65,,
NWSA,News Corp (Class A),Communication Services,30/06/2020,11.86,,
NWSA,News Corp (Class A),Communication Services,01/07/2020,12.08,,
NWSA,News Corp (Class A),Communication Services,02/07/2020,12.03,,
NWSA,News Corp (Class A),Communication Services,06/07/2020,12.17,,
NWSA,News Corp (Class A),Communication Services,07/07/2020,12,,
NWSA,News Corp (Class A),Communication Services,08/07/2020,11.85,,
NWSA,News Corp (Class A),Communication Services,09/07/2020,11.73,,
NWSA,News Corp (Class A),Communication Services,10/07/2020,11.96,,
NWSA,News Corp (Class A),Communication Services,13/07/2020,11.93,,
NWSA,News Corp (Class A),Communication Services,14/07/2020,12.43,,
NWSA,News Corp (Class A),Communication Services,15/07/2020,12.65,,
NWSA,News Corp (Class A),Communication Services,16/07/2020,12.76,,
NWSA,News Corp (Class A),Communication Services,17/07/2020,12.82,,
NWSA,News Corp (Class A),Communication Services,20/07/2020,12.66,,
NWSA,News Corp (Class A),Communication Services,21/07/2020,12.75,,
NWSA,News Corp (Class A),Communication Services,22/07/2020,12.85,,
NWSA,News Corp (Class A),Communication Services,23/07/2020,12.72,,
NWSA,News Corp (Class A),Communication Services,24/07/2020,12.71,,
NWSA,News Corp (Class A),Communication Services,27/07/2020,12.88,,
NWSA,News Corp (Class A),Communication Services,28/07/2020,12.71,,
NWSA,News Corp (Class A),Communication Services,29/07/2020,12.87,,
NWSA,News Corp (Class A),Communication Services,30/07/2020,12.9,,
NWSA,News Corp (Class A),Communication Services,31/07/2020,12.72,,
NWSA,News Corp (Class A),Communication Services,03/08/2020,13,,
NWSA,News Corp (Class A),Communication Services,04/08/2020,13.39,,
NWSA,News Corp (Class A),Communication Services,05/08/2020,13.29,,
NWSA,News Corp (Class A),Communication Services,06/08/2020,13.51,,
NWSA,News Corp (Class A),Communication Services,07/08/2020,14.335,,
NWSA,News Corp (Class A),Communication Services,10/08/2020,14.84,,
NWSA,News Corp (Class A),Communication Services,11/08/2020,14.89,,
NWSA,News Corp (Class A),Communication Services,12/08/2020,15.165,,
NWSA,News Corp (Class A),Communication Services,13/08/2020,15.29,,
NWSA,News Corp (Class A),Communication Services,14/08/2020,15.33,,
NWSA,News Corp (Class A),Communication Services,17/08/2020,15.12,,
NWSA,News Corp (Class A),Communication Services,18/08/2020,15.18,,
NWSA,News Corp (Class A),Communication Services,19/08/2020,15.22,,
NWSA,News Corp (Class A),Communication Services,20/08/2020,15.14,,
NWSA,News Corp (Class A),Communication Services,21/08/2020,14.61,,
NWSA,News Corp (Class A),Communication Services,24/08/2020,14.87,,
NWSA,News Corp (Class A),Communication Services,25/08/2020,14.985,,
NWSA,News Corp (Class A),Communication Services,26/08/2020,15,,
NWSA,News Corp (Class A),Communication Services,27/08/2020,15.06,,
NWSA,News Corp (Class A),Communication Services,28/08/2020,15.255,,
NWSA,News Corp (Class A),Communication Services,31/08/2020,15.12,,
NWSA,News Corp (Class A),Communication Services,01/09/2020,15.18,,
NWSA,News Corp (Class A),Communication Services,02/09/2020,15.24,,
NWSA,News Corp (Class A),Communication Services,03/09/2020,15.21,,
NWSA,News Corp (Class A),Communication Services,04/09/2020,14.95,,
NWSA,News Corp (Class A),Communication Services,08/09/2020,14.64,,
NWSA,News Corp (Class A),Communication Services,09/09/2020,15.12,,
NWSA,News Corp (Class A),Communication Services,10/09/2020,14.84,,
NWSA,News Corp (Class A),Communication Services,11/09/2020,15.06,,
NWSA,News Corp (Class A),Communication Services,14/09/2020,15.31,,
NWSA,News Corp (Class A),Communication Services,15/09/2020,15.32,,
NWSA,News Corp (Class A),Communication Services,16/09/2020,15.11,,
NWSA,News Corp (Class A),Communication Services,17/09/2020,15.21,,
NWSA,News Corp (Class A),Communication Services,18/09/2020,15.64,,
NWSA,News Corp (Class A),Communication Services,21/09/2020,14.57,,
NWSA,News Corp (Class A),Communication Services,22/09/2020,14.74,,
NWSA,News Corp (Class A),Communication Services,23/09/2020,14.24,,
NWSA,News Corp (Class A),Communication Services,24/09/2020,14.02,,
NWSA,News Corp (Class A),Communication Services,25/09/2020,14.1,,
NWSA,News Corp (Class A),Communication Services,28/09/2020,14.34,,
NWSA,News Corp (Class A),Communication Services,29/09/2020,13.89,,
NWSA,News Corp (Class A),Communication Services,30/09/2020,14.02,,
NWSA,News Corp (Class A),Communication Services,01/10/2020,14.18,,
NWSA,News Corp (Class A),Communication Services,02/10/2020,14.215,,
NWSA,News Corp (Class A),Communication Services,05/10/2020,14.34,,
NWSA,News Corp (Class A),Communication Services,06/10/2020,14.32,,
NWSA,News Corp (Class A),Communication Services,07/10/2020,14.23,,
NWSA,News Corp (Class A),Communication Services,08/10/2020,14.44,,
NWSA,News Corp (Class A),Communication Services,09/10/2020,14.245,,
NWSA,News Corp (Class A),Communication Services,12/10/2020,14.21,,
NWSA,News Corp (Class A),Communication Services,13/10/2020,14.31,,
NWSA,News Corp (Class A),Communication Services,14/10/2020,14.175,,
NWSA,News Corp (Class A),Communication Services,15/10/2020,13.97,,
NWSA,News Corp (Class A),Communication Services,16/10/2020,14.06,,
NWSA,News Corp (Class A),Communication Services,19/10/2020,13.77,,
NWSA,News Corp (Class A),Communication Services,20/10/2020,13.85,,
NWSA,News Corp (Class A),Communication Services,21/10/2020,13.95,,
NWSA,News Corp (Class A),Communication Services,22/10/2020,13.92,,
NWSA,News Corp (Class A),Communication Services,23/10/2020,13.98,,
NWSA,News Corp (Class A),Communication Services,26/10/2020,13.65,,
NWSA,News Corp (Class A),Communication Services,27/10/2020,13.43,,
NWSA,News Corp (Class A),Communication Services,28/10/2020,12.97,,
NWSA,News Corp (Class A),Communication Services,29/10/2020,13.09,,
NWSA,News Corp (Class A),Communication Services,30/10/2020,13.13,,
NWSA,News Corp (Class A),Communication Services,02/11/2020,13.29,,
NWSA,News Corp (Class A),Communication Services,03/11/2020,13.5,,
NWSA,News Corp (Class A),Communication Services,04/11/2020,13.54,,
NWSA,News Corp (Class A),Communication Services,05/11/2020,14,,
NWSA,News Corp (Class A),Communication Services,06/11/2020,15.16,,
NWSA,News Corp (Class A),Communication Services,09/11/2020,15.665,,
NWSA,News Corp (Class A),Communication Services,10/11/2020,16.27,,
NWSA,News Corp (Class A),Communication Services,11/11/2020,17.2,,
NWSA,News Corp (Class A),Communication Services,12/11/2020,16.39,,
NWSA,News Corp (Class A),Communication Services,13/11/2020,16.98,,
NWSA,News Corp (Class A),Communication Services,16/11/2020,17.39,,
NWSA,News Corp (Class A),Communication Services,17/11/2020,17.685,,
NWSA,News Corp (Class A),Communication Services,18/11/2020,17.55,,
NWSA,News Corp (Class A),Communication Services,19/11/2020,17.55,,
NWSA,News Corp (Class A),Communication Services,20/11/2020,17.52,,
NWSA,News Corp (Class A),Communication Services,23/11/2020,17.9,,
NWSA,News Corp (Class A),Communication Services,24/11/2020,18.17,,
NWSA,News Corp (Class A),Communication Services,25/11/2020,18,,
NWSA,News Corp (Class A),Communication Services,27/11/2020,17.71,,
NWSA,News Corp (Class A),Communication Services,30/11/2020,17.65,,
NWSA,News Corp (Class A),Communication Services,01/12/2020,18.07,,
NWSA,News Corp (Class A),Communication Services,02/12/2020,18.39,,
NWSA,News Corp (Class A),Communication Services,03/12/2020,18.57,,
NWSA,News Corp (Class A),Communication Services,04/12/2020,18.675,,
NWSA,News Corp (Class A),Communication Services,07/12/2020,18.5,,
NWSA,News Corp (Class A),Communication Services,08/12/2020,18.38,,
NWSA,News Corp (Class A),Communication Services,09/12/2020,18.27,,
NWSA,News Corp (Class A),Communication Services,10/12/2020,18.35,,
NWSA,News Corp (Class A),Communication Services,11/12/2020,17.96,,
NWSA,News Corp (Class A),Communication Services,14/12/2020,17.75,,
NWSA,News Corp (Class A),Communication Services,15/12/2020,18.09,,
NWSA,News Corp (Class A),Communication Services,16/12/2020,17.77,,
NWSA,News Corp (Class A),Communication Services,17/12/2020,17.71,,
NWSA,News Corp (Class A),Communication Services,18/12/2020,17.35,,
NWSA,News Corp (Class A),Communication Services,21/12/2020,17.65,,
NWSA,News Corp (Class A),Communication Services,22/12/2020,17.64,,
NWSA,News Corp (Class A),Communication Services,23/12/2020,17.685,,
NWSA,News Corp (Class A),Communication Services,24/12/2020,17.82,,
NWSA,News Corp (Class A),Communication Services,28/12/2020,18.18,,
NWSA,News Corp (Class A),Communication Services,29/12/2020,18.02,,
NWSA,News Corp (Class A),Communication Services,30/12/2020,18.03,,
NWSA,News Corp (Class A),Communication Services,31/12/2020,17.97,,
NWSA,News Corp (Class A),Communication Services,04/01/2021,18.16,,
NWSA,News Corp (Class A),Communication Services,05/01/2021,18.28,,
NWSA,News Corp (Class A),Communication Services,06/01/2021,19.25,,
NWSA,News Corp (Class A),Communication Services,07/01/2021,18.74,,
NWSA,News Corp (Class A),Communication Services,08/01/2021,18.63,,
NWSA,News Corp (Class A),Communication Services,11/01/2021,18.66,,
NWSA,News Corp (Class A),Communication Services,12/01/2021,18.4,,
NWSA,News Corp (Class A),Communication Services,13/01/2021,18.28,,
NWSA,News Corp (Class A),Communication Services,14/01/2021,18.69,,
NWSA,News Corp (Class A),Communication Services,15/01/2021,18.7,,
NWSA,News Corp (Class A),Communication Services,19/01/2021,18.75,,
NWSA,News Corp (Class A),Communication Services,20/01/2021,19.11,,
NWSA,News Corp (Class A),Communication Services,21/01/2021,19.21,,
NWSA,News Corp (Class A),Communication Services,22/01/2021,18.57,,
NWSA,News Corp (Class A),Communication Services,25/01/2021,18.75,,
NWSA,News Corp (Class A),Communication Services,26/01/2021,19.14,,
NWSA,News Corp (Class A),Communication Services,27/01/2021,19.58,,
NWSA,News Corp (Class A),Communication Services,28/01/2021,19.505,,
NWSA,News Corp (Class A),Communication Services,29/01/2021,19.4,,
NWSA,News Corp (Class A),Communication Services,01/02/2021,19.37,,
NWSA,News Corp (Class A),Communication Services,02/02/2021,19.785,,
NWSA,News Corp (Class A),Communication Services,03/02/2021,19.84,,
NWSA,News Corp (Class A),Communication Services,04/02/2021,20.3,,
NWSA,News Corp (Class A),Communication Services,05/02/2021,21.22,,
NWSA,News Corp (Class A),Communication Services,08/02/2021,21.7,,
NWSA,News Corp (Class A),Communication Services,09/02/2021,22.18,,
NWSA,News Corp (Class A),Communication Services,10/02/2021,22.62,,
NWSA,News Corp (Class A),Communication Services,11/02/2021,23.04,,
NWSA,News Corp (Class A),Communication Services,12/02/2021,23.72,,
NWSA,News Corp (Class A),Communication Services,16/02/2021,23.79,,
NWSA,News Corp (Class A),Communication Services,17/02/2021,23.18,,
NWSA,News Corp (Class A),Communication Services,18/02/2021,22.65,,
NWSA,News Corp (Class A),Communication Services,19/02/2021,22.5,,
NWSA,News Corp (Class A),Communication Services,22/02/2021,23.36,,
NWSA,News Corp (Class A),Communication Services,23/02/2021,23.43,,
NWSA,News Corp (Class A),Communication Services,24/02/2021,23.81,,
NWSA,News Corp (Class A),Communication Services,25/02/2021,23.21,,
NWSA,News Corp (Class A),Communication Services,26/02/2021,23.45,,
NWSA,News Corp (Class A),Communication Services,01/03/2021,24.36,,
NWSA,News Corp (Class A),Communication Services,02/03/2021,23.64,,
NWSA,News Corp (Class A),Communication Services,03/03/2021,23.79,,
NWSA,News Corp (Class A),Communication Services,04/03/2021,23.53,,
NWSA,News Corp (Class A),Communication Services,05/03/2021,24.37,,
NWSA,News Corp (Class A),Communication Services,08/03/2021,24.24,,
NWSA,News Corp (Class A),Communication Services,09/03/2021,24.85,,
NWSA,News Corp (Class A),Communication Services,10/03/2021,25.52,,
NWSA,News Corp (Class A),Communication Services,11/03/2021,25.73,,
NWSA,News Corp (Class A),Communication Services,12/03/2021,26.21,,
NWSA,News Corp (Class A),Communication Services,15/03/2021,26.11,,
NWSA,News Corp (Class A),Communication Services,16/03/2021,26.48,,
NWSA,News Corp (Class A),Communication Services,17/03/2021,26.35,,
NWSA,News Corp (Class A),Communication Services,18/03/2021,27.15,,
NWSA,News Corp (Class A),Communication Services,19/03/2021,27.3,,
NWSA,News Corp (Class A),Communication Services,22/03/2021,26.71,,
NWSA,News Corp (Class A),Communication Services,23/03/2021,26.11,,
NWSA,News Corp (Class A),Communication Services,24/03/2021,25.45,,
NWSA,News Corp (Class A),Communication Services,25/03/2021,26.21,,
NWSA,News Corp (Class A),Communication Services,26/03/2021,25.725,,
NWSA,News Corp (Class A),Communication Services,29/03/2021,25.03,,
NWSA,News Corp (Class A),Communication Services,30/03/2021,25.69,,
NWSA,News Corp (Class A),Communication Services,31/03/2021,25.43,,
NWSA,News Corp (Class A),Communication Services,01/04/2021,26.06,,
NWSA,News Corp (Class A),Communication Services,05/04/2021,26.42,,
NWSA,News Corp (Class A),Communication Services,06/04/2021,26.56,,
NWSA,News Corp (Class A),Communication Services,07/04/2021,26.42,,
NWSA,News Corp (Class A),Communication Services,08/04/2021,26.72,,
NWSA,News Corp (Class A),Communication Services,09/04/2021,26.68,,
NWSA,News Corp (Class A),Communication Services,12/04/2021,26.76,,
NWSA,News Corp (Class A),Communication Services,13/04/2021,26.135,,
NWSA,News Corp (Class A),Communication Services,14/04/2021,26.41,,
NWSA,News Corp (Class A),Communication Services,15/04/2021,26.61,,
NWSA,News Corp (Class A),Communication Services,16/04/2021,26.7,,
NWSA,News Corp (Class A),Communication Services,19/04/2021,26.74,,
NWSA,News Corp (Class A),Communication Services,20/04/2021,26.49,,
NWSA,News Corp (Class A),Communication Services,21/04/2021,27.32,,
NWSA,News Corp (Class A),Communication Services,22/04/2021,26.89,,
NWSA,News Corp (Class A),Communication Services,23/04/2021,26.73,,
NWSA,News Corp (Class A),Communication Services,26/04/2021,26.66,,
NWSA,News Corp (Class A),Communication Services,27/04/2021,26.55,,
NWSA,News Corp (Class A),Communication Services,28/04/2021,26.17,,
NWSA,News Corp (Class A),Communication Services,29/04/2021,26.515,,
NWSA,News Corp (Class A),Communication Services,30/04/2021,26.195,,
NWSA,News Corp (Class A),Communication Services,03/05/2021,26.36,,
NWSA,News Corp (Class A),Communication Services,04/05/2021,25.51,,
NWSA,News Corp (Class A),Communication Services,05/05/2021,26.12,,
NWSA,News Corp (Class A),Communication Services,06/05/2021,26,,
NWSA,News Corp (Class A),Communication Services,07/05/2021,27.44,,
NWSA,News Corp (Class A),Communication Services,10/05/2021,27.44,,
NWSA,News Corp (Class A),Communication Services,11/05/2021,27.64,,
NWSA,News Corp (Class A),Communication Services,12/05/2021,26.14,,
NWSA,News Corp (Class A),Communication Services,13/05/2021,26.25,,
NWSA,News Corp (Class A),Communication Services,14/05/2021,26.7,,
NWSA,News Corp (Class A),Communication Services,17/05/2021,26.91,,
NWSA,News Corp (Class A),Communication Services,18/05/2021,26.48,,
NWSA,News Corp (Class A),Communication Services,19/05/2021,26.01,,
NWSA,News Corp (Class A),Communication Services,20/05/2021,27.05,,
NWSA,News Corp (Class A),Communication Services,21/05/2021,26.49,,
NWSA,News Corp (Class A),Communication Services,24/05/2021,26.84,,
NWSA,News Corp (Class A),Communication Services,25/05/2021,26.64,,
NWSA,News Corp (Class A),Communication Services,26/05/2021,26.78,,
NWSA,News Corp (Class A),Communication Services,27/05/2021,27.1,,
NWSA,News Corp (Class A),Communication Services,28/05/2021,26.99,,
NWSA,News Corp (Class A),Communication Services,01/06/2021,26.51,,
NWSA,News Corp (Class A),Communication Services,02/06/2021,25.91,,
NWSA,News Corp (Class A),Communication Services,03/06/2021,25.89,,
NWSA,News Corp (Class A),Communication Services,04/06/2021,26.22,,
NWSA,News Corp (Class A),Communication Services,07/06/2021,25.85,,
NWSA,News Corp (Class A),Communication Services,08/06/2021,26.47,,
NWSA,News Corp (Class A),Communication Services,09/06/2021,26.53,,
NWSA,News Corp (Class A),Communication Services,10/06/2021,26.46,,
NWSA,News Corp (Class A),Communication Services,11/06/2021,26.84,,
NWSA,News Corp (Class A),Communication Services,14/06/2021,26.31,,
NWSA,News Corp (Class A),Communication Services,15/06/2021,26,,
NWSA,News Corp (Class A),Communication Services,16/06/2021,25.93,,
NWSA,News Corp (Class A),Communication Services,17/06/2021,25.5,,
NWSA,News Corp (Class A),Communication Services,18/06/2021,25.13,,
NWSA,News Corp (Class A),Communication Services,21/06/2021,25.73,,
NWSA,News Corp (Class A),Communication Services,22/06/2021,25.52,,
NWSA,News Corp (Class A),Communication Services,23/06/2021,25.45,,
NWSA,News Corp (Class A),Communication Services,24/06/2021,25.57,,
NWSA,News Corp (Class A),Communication Services,25/06/2021,25.73,,
NWSA,News Corp (Class A),Communication Services,28/06/2021,25.62,,
NWSA,News Corp (Class A),Communication Services,29/06/2021,25.56,,
NWSA,News Corp (Class A),Communication Services,30/06/2021,25.77,,
APA,APA Corporation,Energy,02/01/2020,25.36,,
APA,APA Corporation,Energy,03/01/2020,25.69,,
APA,APA Corporation,Energy,06/01/2020,25.64,,
APA,APA Corporation,Energy,07/01/2020,32.51,,
APA,APA Corporation,Energy,08/01/2020,32.73,,
